name,first_publication_year,career_stage,gender,orcid_id,year,times_cited,coauthor_M,coauthor_F,coauthor_count,coauthor_country,group
Sudarshan Srinivasan,2018.0,Early,M,0000-0003-1222-7512,2023,2,5,7,12,{},Control
Sarah Peacock,2023.0,Early,F,0000-0001-5611-8284,2023,0,1,4,8,"{'United States': 7, 'Argentina': 1}",Control
Sarah Peacock,2023.0,Early,F,0000-0001-5611-8284,2023,0,1,4,8,"{'United States': 7, 'Argentina': 1}",Control
Krunal Raval,2012.0,Early,M,0000-0002-7036-7508,2023,3,2,1,3,{'Italy': 3},Control
Krunal Raval,2012.0,Early,M,0000-0002-7036-7508,2017,2,3,0,3,{'United States': 3},Control
Krunal Raval,2012.0,Early,M,0000-0002-7036-7508,2017,52,2,0,4,{'United States': 5},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2023,0,5,3,9,{'United States': 8},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2023,3,0,0,9,{'United States': 11},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,25,2,0,5,{'United States': 5},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,7,1,0,3,{'United States': 3},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,4,1,0,3,{'United States': 3},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,2,1,0,4,{'United States': 4},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,1,1,1,3,{'United States': 3},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,11,1,0,3,{'United States': 3},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,7,2,0,3,{'United States': 3},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,8,1,0,4,{'United States': 5},Control
Veerajalandhar Allareddy,2006.0,Mid,U,0000-0003-1942-3241,2017,23,1,1,6,{'United States': 7},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,1,5,1,8,{'United States': 9},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,7,1,2,7,{'United States': 7},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,0,1,0,5,{'United States': 5},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,2,2,0,10,{'United States': 10},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,1,1,1,6,{'United States': 6},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,3,6,0,10,{'United States': 10},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,5,1,0,6,{'United States': 6},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,2,3,1,6,{'United States': 6},Control
Pradip Ramamurti,2019.0,Early,M,0000-0001-8094-5562,2023,14,4,0,5,{'United States': 5},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,0,6,2,8,{'Japan': 8},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,4,8,0,9,{'Japan': 15},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,0,5,1,6,{'Japan': 6},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,1,7,1,8,{'Japan': 8},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,1,5,1,6,{'Japan': 6},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,0,11,3,14,{'Japan': 14},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,2,6,2,8,{'Japan': 8},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,1,7,1,8,{'Japan': 8},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2023,0,8,3,11,{'Japan': 17},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2017,2,6,0,6,{'Japan': 7},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2017,11,3,0,3,{'Japan': 3},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2017,5,6,0,6,{'Japan': 6},Control
Kiyohiro Oshima,1995.0,Senior,M,0000-0003-2108-6109,2017,2,9,1,10,{'Japan': 20},Control
Ryuichiro Kakizaki,2017.0,Early,M,0000-0002-6914-506X,2023,0,4,0,4,{'Japan': 4},Control
Ryuichiro Kakizaki,2017.0,Early,M,0000-0002-6914-506X,2023,10,12,0,13,{'Japan': 12},Control
Ryuichiro Kakizaki,2017.0,Early,M,0000-0002-6914-506X,2023,0,11,0,11,{'Japan': 11},Control
Ryuichiro Kakizaki,2017.0,Early,M,0000-0002-6914-506X,2017,12,9,1,10,{'Japan': 10},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2023,0,4,2,13,"{'South Korea': 11, 'United States': 4}",Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2023,0,2,2,9,{'South Korea': 18},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2023,0,3,2,7,{'South Korea': 10},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2023,4,2,2,8,{'South Korea': 8},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2017,9,1,0,7,{'South Korea': 7},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2017,17,3,0,8,{'South Korea': 10},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2017,14,2,0,8,{'South Korea': 8},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2017,18,1,0,7,{'South Korea': 14},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2023,1,2,2,5,{},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2023,0,4,0,4,{'United States': 8},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2023,0,14,24,49,{'United States': 8},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2023,6,3,3,15,{'United States': 26},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2023,4,14,25,51,{'United States': 23},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2023,2,13,25,51,{'United States': 16},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2023,7,2,1,9,{'United States': 11},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2017,54,3,0,10,{'United States': 16},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2017,1,4,0,4,{'United States': 4},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2017,1,1,1,2,{'United States': 4},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2017,0,1,0,1,{'United States': 1},Control
Somnath Bose,2007.0,Mid,M,0000-0001-7310-9881,2017,1,1,1,2,{'United States': 2},Control
Dieter Bender,2014.0,Early,M,0000-0003-3481-9949,2023,4,8,4,20,{'United States': 21},Control
Dieter Bender,2014.0,Early,M,0000-0003-3481-9949,2023,0,3,2,9,{'United States': 9},Control
Dieter Bender,2014.0,Early,M,0000-0003-3481-9949,2023,11,5,1,19,{'United States': 5},Control
Dieter Bender,2014.0,Early,M,0000-0003-3481-9949,2017,1,2,0,4,{'United States': 4},Control
Wanchun Tang,1990.0,Senior,F,0000-0003-3940-6369,2017,6,5,3,8,"{'China': 12, 'United States': 1}",Control
Wanchun Tang,1990.0,Senior,F,0000-0003-3940-6369,2017,4,6,2,8,"{'China': 10, 'United States': 2}",Control
Wanchun Tang,1990.0,Senior,F,0000-0003-3940-6369,2017,20,1,2,9,{'United States': 9},Control
Wanchun Tang,1990.0,Senior,F,0000-0003-3940-6369,2017,7,8,2,10,{'China': 10},Control
Wanchun Tang,1990.0,Senior,F,0000-0003-3940-6369,2017,6,5,3,8,"{'China': 12, 'United States': 1}",Control
Wanchun Tang,1990.0,Senior,F,0000-0003-3940-6369,2017,4,6,2,8,"{'China': 10, 'United States': 2}",Control
Wanchun Tang,1990.0,Senior,F,0000-0003-3940-6369,2017,20,1,2,9,{'United States': 9},Control
Wanchun Tang,1990.0,Senior,F,0000-0003-3940-6369,2017,7,8,2,10,{'China': 10},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2023,0,4,2,13,"{'South Korea': 11, 'United States': 4}",Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2023,0,2,2,9,{'South Korea': 18},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2023,0,3,2,7,{'South Korea': 10},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2023,4,2,2,8,{'South Korea': 8},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2017,9,1,0,7,{'South Korea': 7},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2017,17,3,0,8,{'South Korea': 10},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2017,14,2,0,8,{'South Korea': 8},Control
Taegyun Kim,2008.0,Mid,M,0000-0002-3770-3944,2017,18,1,0,7,{'South Korea': 14},Control
Heewon Yang,2019.0,Early,F,0000-0002-7592-2240,2023,0,2,1,4,{'South Korea': 4},Control
Heewon Yang,2019.0,Early,F,0000-0002-7592-2240,2023,1,2,2,4,{'South Korea': 4},Control
Heewon Yang,2019.0,Early,F,0000-0002-7592-2240,2023,19,2,2,5,{'South Korea': 5},Control
Heewon Yang,2019.0,Early,F,0000-0002-7592-2240,2017,9,1,0,4,{'South Korea': 4},Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2023,37,4,7,11,"{'China': 14, 'United States': 4}",Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2023,0,2,3,7,{},Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2023,0,13,5,18,{'China': 16},Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2023,2,13,4,17,{'China': 18},Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2023,17,2,2,6,{'China': 9},Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2023,4,1,2,4,"{'United States': 3, 'China': 2}",Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2017,31,5,5,11,{'China': 17},Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2017,9,4,3,8,{'China': 9},Control
Yun Ge,2012.0,Early,F,0000-0001-6769-5458,2017,52,4,3,8,{'China': 9},Control
Sua Kim,2011.0,Mid,F,0000-0003-3513-7261,2023,1,1,2,7,{'South Korea': 14},Control
Sua Kim,2011.0,Mid,F,0000-0003-3513-7261,2023,2,1,2,7,{'South Korea': 16},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2023,5,2,1,4,{'Japan': 4},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2023,4,5,1,6,{'Japan': 7},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2023,4,6,2,10,"{'Thailand': 8, 'Japan': 4}",Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2023,0,3,1,5,"{'Japan': 3, 'Thailand': 2}",Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,32,2,1,4,{'Japan': 6},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,0,11,0,11,{'Japan': 16},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,3,11,0,11,{'Japan': 16},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,5,5,1,7,"{'Japan': 4, 'South Korea': 3}",Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,10,7,2,9,{'Japan': 13},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,29,8,1,9,{'Japan': 13},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,37,6,0,7,{'Japan': 11},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,0,5,0,6,{'Japan': 6},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,10,6,1,7,{'Japan': 12},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,10,6,2,9,"{'Japan': 8, 'Canada': 1}",Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,2,2,0,4,{'Japan': 4},Control
Hideki Yoshida,2000.0,Senior,M,0000-0001-5911-0659,2017,20,4,1,6,"{'Vietnam': 1, 'Japan': 6, 'Mexico': 1}",Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,0,3,1,6,{'United States': 6},Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,1,1,3,14,{'United States': 14},Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,15,5,0,8,{'United States': 10},Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,7,10,3,18,{'United States': 18},Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,2,2,1,8,{'United States': 8},Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,0,2,0,5,{},Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,1,3,1,7,{'United States': 12},Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,8,4,1,8,{'United States': 8},Control
Xing Song,2018.0,Early,M,0000-0002-3712-2904,2023,4,4,1,7,{'United States': 8},Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2023,0,9,0,9,"{'United Kingdom': 7, 'Israel': 1, 'Sweden': 1}",Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2023,0,4,0,4,{'United Kingdom': 4},Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2023,0,9,0,9,"{'United Kingdom': 9, 'Denmark': 2}",Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2023,4,5,4,9,"{'United Kingdom': 11, 'Israel': 2, 'Sweden': 1}",Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2023,0,5,3,8,{},Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2023,0,10,0,10,{'United Kingdom': 10},Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2023,2,5,4,9,{},Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2017,0,7,0,7,{},Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2017,64,2,5,9,{'United Kingdom': 9},Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2017,55,30,0,40,{'United Kingdom': 41},Control
Maja Kopczynska,2016.0,Early,F,0000-0003-3448-9476,2017,0,3,2,8,{'United Kingdom': 8},Control
Ming Xue,2017.0,Early,M,0000-0002-5178-6424,2023,2,3,2,5,{'China': 10},Control
Ming Xue,2017.0,Early,M,0000-0002-5178-6424,2017,10,3,5,8,{'China': 8},Control
Ming Xue,2017.0,Early,M,0000-0002-5178-6424,2017,4,820,19,957,"{'Greece': 25, 'United States': 71, 'China': 33, 'Belgium': 19, 'France': 57, 'Turkey': 18, 'Romania': 3, 'Italy': 263, 'Germany': 33, 'Sweden': 26, 'Slovenia': 5, 'Netherlands': 41, 'Australia': 7, 'Israel': 2, 'United Kingdom': 34, 'Spain': 49, 'Croatia': 13, 'Switzerland': 17, 'Canada': 11, 'Thailand': 22, 'Belarus': 3, 'Austria': 8, 'Portugal': 2, 'Poland': 22, 'Ukraine': 3, 'South Korea': 2, 'India': 6, 'Mexico': 7, 'Lithuania': 14, 'Russia': 14, 'Tunisia': 20, 'Egypt': 16, 'Brazil': 83, 'Norway': 2, 'Latvia': 4, 'Kuwait': 2, 'Japan': 1, 'Saudi Arabia': 4, 'Chile': 10, 'Serbia': 1, 'Denmark': 3}",Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2023,0,2,3,5,{'United States': 5},Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2023,3,2,3,5,{'United States': 7},Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2023,0,5,3,8,{'United States': 8},Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2023,13,6,6,19,{'United States': 23},Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2023,10,4,1,8,{'United States': 8},Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2023,14,3,4,9,{'United States': 11},Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2017,42,4,1,10,{'United States': 17},Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2017,6,3,3,9,{'United States': 13},Control
Sanjoy Roychowdhury,2001.0,Senior,M,0000-0002-1264-6496,2017,23,3,3,10,{'United States': 20},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,6,2,11,"{'United States': 8, 'Brazil': 3}",Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,3,3,8,"{'United States': 7, 'Taiwan': 1}",Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,11,6,0,26,"{'United States': 26, 'India': 2}",Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,4,2,11,{'United States': 11},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,0,3,4,{'United States': 1},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,4,12,17,{'United States': 12},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,1,8,2,27,{'United States': 38},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,6,7,16,{'United States': 16},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,3,2,2,19,{'United States': 26},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,2,1,1,8,{'United States': 11},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,1,3,10,{'United States': 10},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,3,2,14,{'United States': 16},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,1,1,0,2,{'United States': 2},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,1,5,0,16,{'United States': 17},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,5,3,1,15,{'United States': 16},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,31,3,1,6,"{'United States': 6, 'Taiwan': 1}",Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,24,4,0,18,{'United States': 23},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,8,2,18,{'United States': 18},Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,2,5,2,22,"{'United States': 23, 'Canada': 4}",Control
Bereketeab Haileselassie,2009.0,Mid,U,0000-0002-0120-3366,2023,0,4,1,13,{'United States': 14},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,0,7,3,11,"{'Japan': 11, 'United States': 1}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,0,2,0,2,{'Japan': 2},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,0,28,6,34,"{'Japan': 10, 'Australia': 2}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,0,2,0,5,"{'United States': 3, 'Japan': 2}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,3,1,1,3,"{'United States': 1, 'Japan': 2}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,26,63,10,73,"{'Japan': 73, 'United States': 1, 'Germany': 1, 'Australia': 2}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,1,104,19,124,"{'Japan': 114, 'United States': 2}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,1,29,0,32,"{'Japan': 31, 'United Kingdom': 4}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,1,1,0,2,{'United States': 2},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,1,6,3,9,"{'Japan': 9, 'United States': 1}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,0,4,0,4,{'Japan': 4},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,1,3,0,3,{'Japan': 3},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,0,2,0,2,{'Japan': 2},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,2,3,0,3,{'Japan': 4},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2023,16,14,3,18,"{'Japan': 17, 'United States': 1}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2017,53,2,0,2,{'Japan': 2},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2017,0,3,0,3,{'Japan': 3},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2017,14,1,0,2,"{'United States': 2, 'Japan': 1}",Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2017,5,3,0,3,{'Japan': 3},Control
Akira Kuriyama,2011.0,Mid,M,0000-0001-5738-4031,2017,9,10,0,10,"{'Japan': 10, 'United States': 1}",Control
Nasim Motayar,2015.0,Early,M,0009-0005-7344-6964,2023,0,6,0,6,{'United States': 6},Control
Yuliya Pinevich,2019.0,Early,F,0000-0001-9005-8844,2023,0,5,3,8,{'United States': 8},Control
Yuliya Pinevich,2019.0,Early,F,0000-0001-9005-8844,2023,9,6,4,14,"{'United States': 14, 'Belarus': 1, 'Taiwan': 2}",Control
Yuliya Pinevich,2019.0,Early,F,0000-0001-9005-8844,2023,3,1,2,6,"{'United States': 7, 'Belarus': 1}",Control
Yuliya Pinevich,2019.0,Early,F,0000-0001-9005-8844,2023,6,2,3,9,"{'United States': 11, 'Belarus': 1}",Control
Yuliya Pinevich,2019.0,Early,F,0000-0001-9005-8844,2023,9,1,4,8,"{'United States': 8, 'China': 1}",Control
Yuliya Pinevich,2019.0,Early,F,0000-0001-9005-8844,2023,19,3,2,16,{'United States': 16},Control
Yuliya Pinevich,2019.0,Early,F,0000-0001-9005-8844,2023,1,3,4,10,{'United States': 10},Control
Ashley Taylor,2019.0,Early,F,0000-0001-7713-0768,2023,0,1,4,8,{'United States': 9},Control
Ali Seifi,2017.0,Early,M,0000-0002-2320-4618,2017,22,3,0,4,{'Iran': 4},Control
Ali Seifi,2017.0,Early,M,0000-0002-2320-4618,2017,35,2,0,4,{'Iran': 4},Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,0,4,3,7,{'Japan': 7},Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,0,3,1,4,{'Japan': 4},Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,11,26,4,30,{'Japan': 31},Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,4,2,2,5,"{'Thailand': 2, 'United States': 9, 'Japan': 1}",Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,0,2,4,6,{'Japan': 7},Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,0,2,3,5,{'Japan': 5},Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,3,3,5,8,"{'United States': 7, 'Japan': 3}",Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,2,2,3,5,{'Japan': 6},Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,1,3,1,4,"{'Japan': 8, 'United States': 4}",Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2023,0,2,2,4,{'Japan': 4},Control
Kaori Ito,2017.0,Early,F,0000-0001-5276-2064,2017,3,0,2,2,"{'United States': 2, 'Japan': 1}",Control
Takaharu Karube,2020.0,Early,M,0000-0002-6731-1546,2023,3,1,0,2,{'United States': 2},Control
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,0,1,10,13,{},Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,0,4,5,9,"{'Jordan': 8, 'Australia': 1}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,0,2,5,7,{'Jordan': 7},Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,0,4,5,9,"{'Jordan': 8, 'Australia': 1}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,0,0,4,4,{'Jordan': 4},Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,7,10,8,19,"{'Jordan': 4, 'United Kingdom': 1, 'United States': 10, 'Sudan': 2, 'Germany': 1, 'Malawi': 1, 'Thailand': 1, 'New Zealand': 1}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,9,7,7,18,"{'United Kingdom': 3, 'Australia': 1, 'Philippines': 3, 'Colombia': 2, 'United States': 7, 'Nicaragua': 1, 'South Africa': 2, 'Uganda': 1, 'South Korea': 1, 'Mexico': 1, 'Jordan': 1}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,13,4,5,9,"{'United States': 10, 'Jordan': 3}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,207,3,4,11,"{'Jordan': 2, 'United States': 10, 'Canada': 2}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,5,1,6,25,"{'United States': 24, 'Singapore': 1, 'South Africa': 2, 'Jordan': 1, 'Canada': 1}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,26,5,5,14,"{'United States': 10, 'United Kingdom': 1, 'Malawi': 1, 'Philippines': 1, 'Thailand': 1, 'Uganda': 1, 'Jordan': 1}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,3,0,6,6,{'Jordan': 6},Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2023,1,1,2,4,{'Jordan': 4},Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2017,17,1,6,8,{'Jordan': 8},Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2017,146,1,0,2,"{'Jordan': 1, 'Australia': 1}",Treatment
Lama H Nazer,2012.0,Early,F,0000-0002-7550-4751,2017,1,0,1,2,{'Jordan': 2},Treatment
Siddharth Pawan Dugar,2011.0,Mid,M,0000-0002-3243-1417,2023,2,4,0,5,"{'United States': 6, 'Japan': 1}",Treatment
Siddharth Pawan Dugar,2011.0,Mid,M,0000-0002-3243-1417,2023,1,5,0,5,{'United States': 5},Treatment
Siddharth Pawan Dugar,2011.0,Mid,M,0000-0002-3243-1417,2023,7,8,0,9,"{'Poland': 3, 'Italy': 3, 'Belgium': 2, 'United States': 2, 'Sweden': 1}",Treatment
